#Gene_symbol	Refseq_IDs	RPKM	reads	CAST_hits	C57_hits
Klrb1b	NM_030599	0.0	0	0	0
Lyrm1	NM_029610	0.0	0	0	0
Lhpp	NM_029609	19.3029302228	60	22	0
Hist1h1a	NM_030609	0.0	0	0	0
Dsg3	NM_030596	0.0	0	0	0
Tssk4	NM_027673|NM_029596	0.0	0	0	0
1700027A23Rik	NM_029604|NM_001200028	0.0	0	0	0
Il31	NM_029594	0.0	0	0	0
Abcc3	NM_029600	2.25555954771	22	4	0
Il17c	NM_145834	0.0	0	0	0
Lin28a	NM_145833	0.975609270343	3	0	0
Slc35c1	NM_145832|NM_211358	1.40927282017	7	0	3
Nags	NM_145829|NM_178053	0.0	0	0	0
Ehmt2	NM_147151|NM_145830	11.644236347	84	2	0
Xylt2	NM_145828	0.0	0	0	0
Dnd1	NM_173383	0.0	0	0	0
Nlrp3	NM_145827	0.0	0	0	0
6720489N17Rik	NM_173381	4.99425170342	23	13	0
Il17re	NM_145826|NM_001034031|NM_001034029	0.876603645055	5	0	0
Trp53bp2	NM_173378	12.211436878	104	0	7
Ranbp10	NM_145824	0.386375143705	4	0	0
Cd3eap	NM_145822	25.805220833	104	25	7
Arfgap1	NM_145760|NM_001177708|NM_001177709|NM_001177710|NM_001177707|NM_001177706	15.9517026778	70	7	1
0610010K14Rik	NM_145758|NM_001177607|NM_001177606|NM_001177603|NM_001177601|NM_026757	78.7341922121	137	0	0
Odf4	NM_145746	0.0	0	0	0
Dusp15	NM_001159376|NM_145744	0.0	0	0	0
Lace1	NM_145743	0.0	0	0	0
Gdf10	NM_145741	0.0	0	0	0
Ctnna2	NM_145732|NM_001109764|NM_009819	0.0	0	0	0
Rgs12	NM_173402|NM_001163512	0.0	0	0	0
Rasgef1b	NM_145839|NM_181318	0.0	0	0	0
St8sia6	NM_145838	0.0	0	0	0
Il17d	NM_145837	0.0	0	0	0
Lctl	NM_145835	0.0	0	0	0
Oplah	NM_153122	0.0	0	0	0
Fnbp1l	NM_153118|NM_001114665	14.6737886505	147	0	0
Gtpbp10	NM_153116	0.0	1	0	0
Otos	NM_153114	0.0	0	0	0
Fev	NM_153111	0.0	0	0	0
Cd109	NM_153098	0.0	0	0	0
Zfp735	NM_001126489	0.0	0	0	0
Tex28	NM_001126488	0.0	0	0	0
Trmt112	NM_001166370|NM_026306	224.798874448	234	25	48
Fkbp2	NM_001166368|NM_008020	184.736742682	226	0	0
Fam122b	NM_001166365|NM_001166583|NM_030167	0.908507925677	6	0	0
Fgf8	NM_001166363|NM_001166362|NM_010205|NM_001166361	0.0	0	0	0
Gstt1	NM_008185	0.0	0	0	0
Gstm6	NM_008184	0.0	0	0	0
Gsta2	NM_008182	92.6237942009	87	0	0
Hes3	NM_008237	0.0	0	0	0
Hes2	NM_008236	0.0	0	0	0
Hes1	NM_008235	11.7731748036	33	0	0
Hells	NM_008234	2.89501288887	17	1	0
Fcrla	NR_027666|NM_001160215|NM_145141	0.0	0	0	0
Adhfe1	NR_027664|NM_175236	0.0	0	0	0
4930519G04Rik	NM_026263	0.0	0	0	0
Ubl4b	NM_026261	0.0	0	0	0
Gcat	NM_013847|NM_001161712	0.0	0	0	0
Poteg	NM_026256|NM_027618	0.0	0	0	0
Xbp1	NM_013842	21.2032758894	74	0	20
Nr1h3	NM_013839|NM_001177730	0.0	0	0	0
Trpc6	NM_013838	0.0	0	0	0
Epb4.1	NM_001128607|NM_183428|NM_001128606	21.5053921716	207	21	20
Akap6	NM_198111	0.0	0	0	0
Gm7609	NM_001081746	0.0	0	0	0
Agbl5	NM_174849|NM_001048192	0.162340108205	1	0	0
Wbscr22	NM_025375	122.252906488	313	17	44
Bcl2l14	NM_025778	19.9709296536	86	0	0
Duoxa2	NM_025777	0.0	0	0	0
Rbm22	NM_025776	43.1523589104	174	13	16
Prkrip1	NM_025774	18.0203893021	57	0	0
Ube2w	NM_025773	2.60879049538	12	0	0
4933407L21Rik	NR_037692	0.0	0	0	0
Spata3	NM_027029|NM_028647|NM_001122732|NM_027300	0.0	0	0	0
Aatk	NM_001198785|NM_007377|NM_001198787	0.0	0	0	0
Postn	NM_001198766|NM_015784|NM_001198765	0.164218758472	1	0	0
Etv2	NM_007959	0.0	0	0	0
Etv1	NM_007960|NM_001163154	0.0	0	0	0
Ank3	NM_170730|NM_170729|NM_146005|NM_170690|NM_170689|NM_170688|NM_170728|NM_009670|NM_170687	0.0	0	0	0
Krtap12-1	NM_010670	0.0	0	0	0
Pus1	NM_019700|NM_001025562|NM_001025561	0.0	0	0	0
Snora75	NR_028478	0.0	0	0	0
Snord82	NR_002851	0.0	0	0	0
C130036L24Rik	NR_015507	0.0	0	0	0
C5ar1	NM_007577|NM_001173550	0.0	0	0	0
C4bp	NM_007576	0.0	0	0	0
Siglec5	NM_145581	0.0	0	0	0
Nin	NM_001081453|NM_008697	1.26731081011	24	0	6
Mta2	NM_011842	6.82739572358	35	0	0
Nemf	NM_025441	11.6689351667	78	0	10
Ecel1	NM_021306	0.0	0	0	0
Slc38a10	NM_001164800|NM_001164798|NM_001164799|NM_024249|NM_001164802|NM_001164801	7.21976398051	63	25	0
Tpbg	NM_011627|NM_001164792	0.0	0	0	0
B230120H23Rik	NM_023057|NM_001164791|NM_178084	0.462338761688	3	0	0
Hmga1	NM_001166543|NM_001166542|NM_001166536|NM_001166535|NM_001166546|NM_001166545|NM_001166544|NM_001166541|NM_001166540|NM_001166539|NM_001039356|NM_001025427|NM_001166537|NM_016660	0.0	0	0	0
Il21	NM_021782	0.0	0	0	0
Donson	NM_021720	28.3702398107	129	0	56
Cldn15	NM_021719	0.0	0	0	0
Arhgap23	NM_021493	0.0	0	0	0
Kcnj13	NM_001110227	0.0	0	0	0
Cbr2	NM_007621	0.0	0	0	0
Cbr1	NM_007620	35.9075190996	70	19	0
Gzmc	NM_010371	0.0	0	0	0
Cbl	NM_007619	1.82592116279	16	0	0
Serpina6	NM_007618	0.0	0	0	0
Cav3	NM_007617	0.0	0	0	0
4930440C22Rik	NR_040473	0.0	0	0	0
Ctnnd1	NM_007615|NM_001085453|NM_001085450|NM_001085448|NM_001085449	62.1446319009	590	17	0
Ctnnb1	NM_007614|NM_001165902	76.3924955708	509	34	55
Casp7	NM_007611	0.0	0	0	0
Casp4	NM_007609	0.0	0	0	0
Capg	NM_007599|NM_001042534	504.103992178	1189	251	261
Scarna6	NR_028519	0.0	0	0	0
Luc7l2	NM_138680|NM_001170848|NM_001170849	11.8762311148	108	12	0
Samd4	NM_001037221|NM_028966|NM_001163433	0.0	0	0	0
Nfatc2	NM_010899|NM_001136073|NM_001037178|NM_001037177	0.0	0	0	0
4930563E22Rik	NM_001163728	0.0	0	0	0
1190007F08Rik	NM_001163722|NM_001163721	28.1201009787	131	5	13
Tufm	NM_001163713|NM_172745	139.014816834	157	61	27
Vps39	NM_178851|NM_147153|NR_027618	0.590208239385	5	0	2
Stx4a	NM_009294	35.4834162705	93	0	0
Tcfe3	NM_172472|NM_001105196	2.43278233266	15	7	0
Itih5	NM_172471	0.452511769241	7	0	0
Usp37	NM_176972	21.0777484473	294	82	47
A730008H23Rik	NM_172505	0.0	0	0	0
Aass	NM_013930	0.0	0	0	0
Tnfsf9	NM_009404	0.0	0	0	0
Epc1	NM_007935|NM_027497	0.0	0	0	0
Ankrd33b	NM_027496|NM_001164441|NM_026153	0.0	0	0	0
Zcchc8	NM_027494	9.93752917748	83	0	13
St5	NM_029811|NR_037617|NM_001001326	0.0	0	0	0
4933400F21Rik	NR_015540	0.0	0	3	0
Cdhr5	NM_001114322|NM_028069	0.0	0	0	0
Asb18	NM_139152	0.0	0	0	0
Enpep	NM_007934	105.73804297	867	83	215
Ftl1	NM_010240	5732.93726106	2532	258	1
Fth1	NM_010239	1255.93035945	1883	0	0
Brd2	NM_010238|NR_037970|NM_001204973	6.68267831565	55	0	7
Prlh	NM_001101647	0.0	0	0	0
Xkr5	NM_001113350|NM_176951	0.0	0	0	0
Gatad2a	NM_001113346|NM_001113345|NM_145596	33.4598415462	313	56	35
Cry2	NM_009963|NM_001113333	0.0	0	0	0
Shc1	NM_011368|NM_001113331	20.678624749	74	0	0
Tex14	NM_031386|NM_001199293	0.0	0	0	0
Scly	NM_016717	1.86795087311	8	14	0
Serpinb6e	NM_001045535	0.352826007093	1	0	0
Edil3	NM_010103|NM_001037987	0.0	0	0	0
Dnaja4	NM_021422	0.0	0	0	0
Angel2	NM_001199020|NM_021421|NR_037578|NR_037579	5.62993434969	29	15	0
1700020N18Rik	NR_026924	0.0	0	0	0
Gm6772	NM_001195767	0.0	0	0	0
Elp2	NM_021448	0.0	0	0	0
Trim54	NM_021447	0.0	0	0	0
Pigz	NM_172822	0.0	0	0	0
Map3k13	NM_172821	0.0	0	0	0
Dip2b	NM_001159361|NM_172819	2.63816270009	41	3	1
Olfr1416	NM_147038	0.0	0	0	0
Olfr1415	NM_001011525	0.0	0	0	0
Ccl21b|Ccl21c|Gm10591|Gm13304	NM_023052|NM_011335|NM_001193666|NM_001193668	0.0	0	0	0
Olfr1413	NM_147037	0.0	0	0	0
Olfr1412	NM_146277	0.0	0	0	0
Olfr1411	NM_146490	0.0	0	0	0
Olfr1410	NM_146491	0.0	0	0	0
Olfr12	NM_206896	0.0	0	0	0
Kbtbd8	NM_001102670|NM_001008785	0.0	0	0	0
Ift46	NM_023831	15.0031088381	96	0	8
Mir149	NR_029559	0.0	0	0	0
Slc25a20	NM_020520	38.8086777329	134	11	0
Prl8a9	NM_023332	0.0	0	0	0
Lin54	NM_172714|NM_001115010	21.1598432847	179	10	0
9430060I03Rik	NR_015525	0.0	0	0	0
Gm9880	NM_001167578	0.0	0	0	0
Gemin5	NM_001166671|NM_001166669|NM_001166670|NM_172558	4.37429824509	53	0	0
Scfd2	NM_001114660|NM_178672	0.1413239958	1	0	0
Ldlrad1	NM_001081272	0.0	0	0	0
Larp4	NM_001080948|NM_001024526	65.1110904755	504	3	11
Efcab3	NM_001081046	0.296164768153	1	0	0
Slx	NM_001136476	0.0	0	0	0
Ccdc9	NM_001136471|NM_172297	0.0	0	0	0
Prr24	NM_001136270	0.0	0	0	0
Cd72	NM_001110322|NM_001110321|NM_001110320|NM_007654	0.0	0	0	2
Mrap2	NM_001177731|NM_001101482	0.0	0	0	0
Rnf151	NM_026205	0.0	0	0	0
Adat1	NM_013925	0.162703718765	1	0	0
Abt1	NM_013924	7.22753760209	61	0	0
Rnf19a	NM_013923	5.36759818085	44	0	0
Mterfd2	NM_178051	20.1891359155	59	3	0
Aim2	NM_001013779	0.0	0	0	0
Car14	NM_011797	0.0	0	0	0
Zfyve27	NM_177319|NM_001164531	0.0	0	0	0
Gyltl1b	NM_172670|NM_001166633	5.55308962585	26	0	0
Cyp4f39	NM_177307	0.0	0	0	0
Sept2	NM_001159717|NM_010891|NM_001159718|NM_001159719	201.047984456	1054	190	99
Ppp1r3d	NM_001085501	0.0	0	0	0
Ncam1	NM_001081445|NM_001113204|NM_010875	0.0	0	0	0
Calb1	NM_009788	0.0	0	0	0
Mecp2	NM_010788|NM_001081979	0.0505423178337	1	0	0
Pdia4	NM_009787	63.4432091736	304	0	0
Mea1	NM_010787	271.807700836	382	8	27
Cacybp	NM_009786	127.455724727	467	5	10
Kitl	NM_013598	1.88136397155	20	3	0
Stk32b	NM_022416	0.0	0	0	0
Ptges	NM_022415	200.124244406	1248	371	146
Trpv6	NM_022413	0.175622652479	1	0	0
D2hgdh	NM_178882	0.0	0	0	0
Ptprh	NM_207270	0.482289939283	3	0	0
2310008H04Rik	NM_146068	0.0	0	0	0
Cpped1	NM_146067	1.93224014875	10	0	4
Ypel5	NM_027166	105.40357951	588	37	37
Lrrc27	NM_027164|NM_001143755	0.0	0	0	0
Mif4gd	NM_027162|NR_029442	83.3102967667	204	0	0
Akap7	NM_018747	0.0	0	3	0
Ccdc115	NM_027159	31.3473841523	77	1	1
Ms4a4b	NM_021718	0.0	0	0	0
Nrip2	NM_021717|NM_001162858	0.0	0	0	0
Fign	NM_021716	0.0	0	0	0
Myg1	NM_021713	34.9921035263	100	0	0
Slc18a3	NM_021712	0.0	0	0	0
Ap4s1	NM_021710	11.6746876285	25	7	0
Cxcl12	NM_021704|NM_013655|NM_001012477	0.0	0	0	0
Gpa33	NM_021610	0.0	0	0	0
Ccbp2	NM_021609	0.0	0	0	0
Dctn5	NM_021608	79.2834823448	232	0	101
Ncstn	NM_021607	14.5373593061	77	5	2
Wbscr17	NM_145218	0.0	0	0	0
Diras1	NM_145217	0.0	0	0	0
Abhd11	NM_001190437|NM_145215|NR_033794	136.982271487	341	77	61
Oas1a	NM_145211	92.842022186	149	0	0
Emilin2	NM_145158	0.0	0	0	0
Itgb8	NM_177290	0.0	0	0	0
Cbfa2t3	NM_177289|NM_001109873|NM_009824	6.04739736317	86	0	34
Grb2	NM_008163	33.9218310582	147	2	4
Gpx4	NM_008162|NM_001037741	1834.80217813	1383	0	0
Gpx3	NM_001083929|NM_008161	0.0	0	0	0
Lancl1	NM_021295|NM_001190984|NM_001190985	40.9191488998	338	52	0
Sec61a2	NM_021305	49.1318561621	226	7	7
Abhd1	NR_003522|NM_021304	0.0	0	0	0
Trip11	NM_028446	0.717422101405	9	0	0
Wnt1	NM_021279	0.0	0	0	0
Plcg1	NM_021280	0.694608652438	6	0	0
3110007F17Rik	NM_028426	0.0	0	0	0
Gtpbp5	NM_028422|NM_001083328|NM_001083329|NM_181424	2.11838805288	6	0	0
Cdca4	NM_028023	13.4107115959	63	24	0
Gatsl3	NM_028022	88.7920373252	264	34	5
Myh14	NM_028021	0.0	0	0	0
Slc16a14	NM_027921	0.0	0	0	0
Rnf135	NM_028019	25.2808771131	96	38	0
2400003C14Rik	NM_028018	86.3499154074	371	21	63
Serpinb3d	NM_201376	0.0	0	0	0
Prss46	NM_183103	0.0	0	0	0
Caps2	NM_178278	0.0	0	0	0
Zfp827	NM_178267	0.0	0	0	0
Ankrd27	NM_178263|NM_145633	23.0414645223	87	0	35
Abca13	NM_178259	0.0	0	0	0
Kiss1	NM_178260	0.0	0	0	0
Il22ra2	NM_178258	0.0	0	0	0
Il22ra1	NM_178257	0.0	0	0	0
Hapln3	NM_178255	0.0	0	0	0
Klhdc1	NM_178253	0.0	0	0	0
Smg5	NM_178246	6.34567177474	55	3	2
Mki67ip	NM_026472	73.839847521	271	32	4
Gls	NM_001081081|NM_001113383	33.3534799363	331	76	11
Neb	NM_010889	0.500614790322	21	0	8
Acot2	NM_134188	143.636011712	447	0	0
Vmn1r8	NM_134187	0.0	0	0	0
Vmn1r9	NM_134185	0.0	0	0	0
Vmn1r32	NM_134170	0.0	0	0	0
Synpr	NM_028052|NM_001163032	0.0	0	0	0
Fut10	NM_134161|NM_001012517	0.0	0	0	0
2900060B14Rik	NR_027901	0.0	0	0	0
Ear1	NM_007894	0.0	0	0	0
Wasl	NM_028459|NM_001167745	25.8166014754	218	10	55
Cyp1a1	NM_009992|NM_001136059	0.0	0	0	0
Prkca	NM_011101	0.0	0	0	0
Clip2	NM_009990|NM_001039162	0.0	0	0	0
Ccl27b|Gm13305|Gm13306|Gm2002|Gm2506|Il11ra2	NM_001199961|NM_001199964|NM_001199962|NM_001199966|NM_001199960|NM_001199963|NM_001199965|NM_001164046|NM_001199959|NM_001100596|NM_010550|NM_001099348	0.0	0	0	0
Ccl27b|Gm13305|Gm13306|Gm2002|Gm2506|Il11ra2	NM_001199964|NM_001199961|NM_001199962|NM_001199966|NM_001199960|NM_001199963|NM_001199965|NM_001164046|NM_001199959|NM_010550|NM_001100596|NM_001099348	0.0	0	0	0
Ccl27b|Gm13305|Gm13306|Gm2002|Gm2506|Il11ra2	NM_010550|NM_001100596|NM_001099348|NM_001199965|NM_001199960|NM_001164046|NM_001199964|NM_001199961|NM_001199959|NM_001199966|NM_001199963|NM_001199962	0.0	0	0	0
Zkscan14	NM_023322	0.0	0	0	0
Plekho1	NM_023320	0.0	0	0	0
Nde1	NM_023317|NM_001114085	7.49005604702	27	17	1
Eif4e2	NM_023314|NM_001039170|NM_001039169	278.603824004	1095	27	13
Osbpl3	NM_001163645|NM_027881	0.0	0	0	0
Glipr1l1	NM_027018	0.0	0	0	0
Zdhhc3	NM_026917	10.5772158642	143	13	15
Gpatch3	NM_172876	0.0	0	0	0
Gm13103	NM_177571	0.0	0	0	0
Slfnl1	NM_177570	0.0	0	0	0
Plcb2	NM_177568	0.0	0	0	0
BC049762	NM_177567	0.0	0	0	0
Bnc2	NM_172870	0.0	0	0	0
Palm2	NM_172868	0.0	0	0	0
Rgp1	NM_172866	1.95859662744	19	8	0
Clec16a	NM_177562|NM_001204229	6.92166016567	84	20	4
Hprt	NM_013556	1022.15276822	2661	280	1
Slc35f1	NM_178675	0.0	0	0	0
Fbxl21	NM_178674	0.0	0	0	0
Fam118b	NM_175411|NM_194257	206.816011873	593	18	45
Wbscr28	NM_194065|NM_029681	0.0	0	0	0
Nanos2	NM_194064	0.0	0	0	0
D630045J12Rik	NM_194061	0.0	0	0	0
Bahcc1	NM_198423	0.0	0	0	0
Nanos3	NM_194059	0.0	0	0	0
Nlrp9b	NM_194058	0.0	0	0	0
Phactr1	NM_198419|NM_001005740|NM_001005748	0.141518762244	1	0	0
Ffar1	NM_194057	0.0	0	0	0
Esrp1	NM_194055	6.13114559805	46	14	0
C030039L03Rik	NM_198417|NM_001112731	0.981976160229	8	0	0
Rtn4	NM_194054|NM_194053|NM_194052|NM_194051|NM_024226	63.9686227539	396	37	19
Ccnt2	NM_028399	9.7937774034	67	1	2
Ysk4	NM_011737	0.0	0	0	0
Rab3gap1	NM_178690	14.244951394	118	4	1
Tjp2	NM_001198985|NM_011597	34.5245884577	300	48	52
Fam173a	NM_145410	58.5522217385	91	0	0
Cntn4	NM_173004|NM_001109749|NM_001109751	0.0	0	0	0
Gal3st2	NM_199366	20.2766594115	20	0	0
Lct	NM_001081078	0.581778041733	7	0	0
Tnfaip8	NM_001177760|NM_001177759|NM_134131	0.0	0	0	0
Tsc22d1	NM_207652|NM_001177751|NM_009366	3.11899988149	8	0	0
Lrp12	NM_172814	0.0	0	0	0
Enox1	NM_172813	0.0	0	0	0
a	NM_015770	0.0	0	0	0
Ube2f	NM_026454	89.6150125594	221	5	11
Ercc4	NM_015769	11.5393560867	150	17	17
Prok2	NM_015768|NM_001170419|NM_001037539	0.0	0	0	0
Ttpa	NM_015767	0.0	0	0	0
Ebi3	NM_015766	0.0	0	0	0
Hspa14	NM_015765	85.6278964155	297	30	21
Greb1	NM_015764	0.0	0	0	0
C4bp-ps1	NR_028304	0.0	0	0	0
Pds5a	NM_001081321	31.1952590306	252	5	1
Gm4297	NM_001100446	0.0	0	0	0
Srrt	NM_001109909|NM_001109910|NM_031405	4.42029704381	26	11	0
Tmem198	NM_177056	0.0	0	0	0
A630001G21Rik	NM_177055	0.0	0	0	0
Mical1	NM_138315|NM_001164433	1.84657057687	12	3	0
Cand1	NM_027994	20.5850827719	330	0	0
Faim3	NM_026976	0.0	0	0	0
Ppm1a	NM_008910	42.9757017538	232	11	14
Ppl	NM_008909	6.20441090558	76	12	0
Il19	NM_001009940	0.0	0	0	0
Mapk8ip3	NM_001163448|NM_001163450|NM_001163449|NM_001163447|NM_001163453|NM_001163451|NM_013931	0.0	35	0	0
Gm14440	NM_001199308	0.0	0	0	0
Gm14435	NM_001199307	0.0	0	0	0
Gm14435	NM_001199307	0.0	0	0	0
Gm14435	NM_001199307	0.0	0	0	0
Tnfrsf19	NM_001164155|NM_013869	0.0	0	0	0
Tcf3	NM_001164153|NM_001164152|NM_001164151|NM_011548|NM_001164147|NM_001164149|NM_001164148|NM_001164150	0.0	0	0	0
Snx31	NM_025712	0.0	0	0	0
Hnrnpa0	NM_029872	156.397172366	814	87	58
Zfp523	NM_172617	0.0	0	0	0
Atp13a4	NM_172613|NM_001164612|NM_001164613	0.0	0	0	0
Dhx35	NM_145742	0.0	0	0	0
Igsf6	NM_030691	0.0	0	0	0
Rai14	NM_030690|NM_001166408	14.0502964888	127	0	2
Nptxr	NM_030689	0.0	0	0	0
Obox6	NM_145710	0.0	0	0	0
Gldc	NM_138595	8.51931769327	62	2	9
Cdk18	NM_008795	6.94965278634	41	1	0
Clint1	NM_001045520	30.1054096361	199	0	24
Mir135b	NR_029777	0.0	0	0	0
Zic1	NM_009573	0.0	0	0	0
Irx1	NM_010573	0.0	0	0	0
Irs4	NM_010572	0.0	0	0	0
Pkd2l2	NM_016927|NM_001163004	0.0	0	0	0
Dapk1	NM_029653|NM_134062	0.390624907423	4	1	0
AI314180	NM_172381	18.8437815641	215	3	18
Sf3b3	NM_133953	22.4407081001	188	0	0
Slc16a13	NM_172371	0.0	0	0	0
Adi1	NM_134052	35.9002554675	108	53	29
Unc45a	NM_133952	6.73452560915	43	0	14
Rrp8	NM_133951|NM_025897	16.4570220327	83	0	15
Serpina5	NM_172953	0.0	0	0	0
Tmem189	NM_145538	31.7926174436	85	5	0
BC020535	NM_145536	0.0	0	0	0
Sdcbp2	NM_145535	0.0	0	0	0
Btbd3	NM_001025431|NM_145534	6.45613638942	49	0	3
Smox	NM_145533|NM_001177840|NM_001177835|NM_001177836|NM_001177834|NM_001177833|NM_001177838|NM_001177837|NM_001177839	0.0	0	0	0
Mall	NM_145532	0.0	0	0	0
Mgat5b	NM_172948	0.0	0	0	0
Cstf3	NM_145529|NM_177253|NM_001037326	15.14800033	84	0	0
St6gal1	NM_145933	0.0	0	0	0
Nbeal1	NM_173444	4.35280890635	103	0	9
Kctd20	NM_025888	24.2866642741	111	0	8
Rassf7	NM_025886	73.9526978003	218	43	0
Zfp830	NM_025884	2.47763253498	15	1	0
Zdhhc6	NM_025883|NM_001033573	31.8969973456	113	2	8
Pole4	NM_025882	36.4051246908	120	3	8
Mrps18b	NM_025878	621.341104726	562	17	10
Slc25a23	NM_025877	3.82055216104	25	0	13
Cdk5rap1	NM_025876	49.028194513	188	1	34
Lrrc24	NM_198119	0.0	0	0	0
Pcdha2	NM_198117	0.0	0	0	0
Fgfr1op	NM_201230|NM_001197046	20.2802479453	116	9	7
Dand5	NM_201227|NR_033145	0.0	0	0	0
Calu	NM_184053|NM_007594	52.0436943744	316	55	25
Igf1	NM_010512|NM_001111275|NM_184052|NM_001111276|NM_001111274	0.0	0	0	0
Prelp	NM_054077	0.0	0	0	0
Ctnna3	NM_177612|NM_001164376|NM_001164519	0.0	0	0	0
Amh	NM_007445	0.0	0	0	0
Amd2	NM_007444	0.0	0	0	0
Ambp	NM_007443	0.0	0	0	0
Alx4	NM_007442	0.0	0	0	0
Alx3	NM_007441	0.0	0	0	0
Alox12	NM_007440	4.20052413679	24	0	7
Laptm4a	NM_008640	60.0186356012	248	0	0
Mtnr1a	NM_008639	0.0	0	0	0
Mthfd2	NM_008638	23.6635879097	95	25	0
Mtf1	NM_008636	13.3390188795	190	36	5
Iigp1	NM_021792|NM_001146275	0.0	0	0	0
Myo18b	NM_028901	0.0	0	0	0
Plk4	NM_011495	21.3126603104	140	9	5
Mgea5	NM_023799	2.87552160689	27	0	1
Nat8	NM_023455	4.67634610973	8	0	0
1500031L02Rik	NM_025892	10.6497612148	35	1	0
Stat5a	NM_011488|NM_001164062	0.0	0	0	0
Smarca4	NM_001174078|NM_001174079|NM_011417	3.46773240959	43	8	4
Celf4	NM_001174074|NM_001146293|NM_001146292|NM_133195|NM_001146294|NM_001146295	0.0	0	0	0
Camk2b	NM_001174054|NM_001174053|NM_007595	0.0	0	0	0
Chmp2b	NM_026879	8.0607428497	29	3	5
Rasl11b	NM_026878	0.0	0	0	0
1190005F20Rik	NM_026876	5.2131054129	27	0	4
Cotl1	NM_028071	0.630721445331	2	0	0
Gm4871	NM_001101463	0.0	0	0	0
Prrt4	NM_001101443	0.0	0	0	0
Zmym4	NM_001114399	8.87537636128	121	0	7
Rnf121	NM_029211	10.6865136226	31	3	5
Timm17a	NM_011590	876.606371037	1340	132	97
Slc18a1	NM_153054	0.65941860517	4	0	0
Sf3b4	NM_153053	116.425116236	148	0	0
Mkl1	NM_001082536|NM_153049	5.04862935074	38	0	4
Ovol2	NM_152947|NM_026924	0.0	0	0	0
Mmp21	NM_152944	0.0	0	0	0
Kcnq3	NM_152923	0.0	0	0	0
Egfl8	NM_152922	0.0	0	0	0
St3gal2	NM_009179	0.0	0	0	0
Homer1	NM_011982|NM_147176|NM_152134	0.0	0	0	0
St3gal4	NM_009178	0.0	0	0	0
Srsf10	NM_010178|NM_001080387	154.9875388	555	0	0
Fasl	NM_010177|NM_001205243	0.0	0	0	0
St3gal1	NM_009177	0.0	0	0	0
Fah	NM_010176	0.0	0	0	0
St3gal3	NM_009176|NM_001161774	0.233599251479	1	0	0
Fadd	NM_010175	2.3836234346	12	1	0
Fabp3	NM_010174	28450.0920432	13530	0	0
Siah2	NM_009174	0.0	0	0	0
Faah	NM_010173	0.538198215977	4	0	6
Siah1b	NM_009173	3.10272594332	9	0	0
F7	NM_010172	0.0	0	0	0
Siah1a	NM_009172	0.706222731115	2	0	0
F3	NM_010171	0.0	0	0	0
Mllt4	NM_010806	21.726329783	305	18	14
Ankrd57	NM_172939	0.227413588464	2	0	1
Scml4	NM_172938	0.0	0	0	0
Tbcel	NM_173038	0.0	0	0	0
Shprh	NM_172937|NM_001077707	6.33997741135	86	5	0
Amdhd2	NM_172935	12.3829270363	35	1	3
Nlgn3	NM_172932	0.0	0	0	0
Tbck	NM_173032|NM_001163455	0.0	0	0	0
Hsf3	NM_172931	0.0	0	0	0
Galnt13	NM_173030	0.0	0	0	0
Gm3985	NM_001177589	0.0	0	0	0
Esp36	NM_001177587	0.0	0	0	0
Esp31	NM_001177586	0.0	0	0	0
Esp8	NM_001177584	0.0	0	0	0
Esp4	NM_001177583	0.0	0	0	0
Esp23	NM_001177582	0.0	0	0	0
7420461P10Rik	NM_001177581	0.0	0	0	0
Gm10471	NM_001177579	0.0	0	0	0
Gm13308	NM_001177580	0.0	0	0	0
Cort	NM_007745	0.0	0	0	0
Comt	NM_007744|NM_001111063|NM_001111062	31.3373401377	100	5	19
Gpr25	NM_001101516	0.0	0	0	0
1700009N14Rik	NM_001081095	0.0	0	0	0
4632434I11Rik	NM_001080995	0.149250893116	1	0	0
9230116N13Rik	NR_024328	0.0	0	0	0
Kif14	NM_001081258	0.350282142224	6	5	0
Zfp281	NM_177643|NM_001160251	4.10035394346	42	1	0
Ptprz1	NM_001081306	0.0	0	0	0
Il15	NM_008357	0.0	0	0	0
Mir181a-1	NR_029795	0.0	0	0	0
Mir181b-1	NR_029820	0.0	0	0	0
Ogfrl1	NM_001081079	1.50737297836	14	0	1
Tead4	NM_001080979|NM_011567	33.581003813	192	39	7
Cwf19l1	NM_001081077	4.30279241727	30	8	0
Thap3	NM_001145929|NM_175152	7.85265066046	17	9	0
Ankrd52	NM_172790	0.232360997703	3	0	0
Sdk2	NM_172800	0.0	0	0	0
2310009B15Rik	NM_001081226	0.0	0	0	0
Hgs	NM_001159328|NM_008244	0.885414603264	5	0	0
Ryr3	NM_177652	0.0	0	0	0
Lyzl6	NM_027083	0.0	0	0	0
Cyp3a41a	NM_017396	0.0	0	0	0
Phldb3	NM_001102613	2.27667052292	10	0	1
Gm4788	NM_001160303|NM_001160304|NM_001029977	0.0	0	0	0
Gm14446	NM_001101605|NM_001110517	0.0	0	0	0
Gm8439	NM_001101603	0.0	0	0	0
Pcdh15	NM_001142740|NM_001142742|NM_001142746|NM_001142743|NM_001142737|NM_001142748|NM_023115|NM_001142736|NM_001142739|NM_001142738|NM_001142747|NM_001142760|NM_001142735|NM_001142741	0.0	0	0	0
Dyx1c1	NM_001163725|NM_026314	0.0	0	0	0
Kcnt2	NM_001081027	0.0	0	0	0
Cdc73	NM_145991	6.14828770301	32	0	0
